"重曹","4","0","0.0","0.0"
"ケア","2","0","0.0","0.0"
"写真","2","0","0.0","0.0"
"除去","2","0","0.0","0.0"
"ごはん","2","0","0.0","0.0"
"料理","1","0","0.0","0.0"
"大みそか","1","0","0.0","0.0"
"通話","1","0","0.0","0.0"
"唇","1","0","0.0","0.0"
"売り場","1","0","0.0","0.0"
"風呂","1","0","0.0","0.0"
"床","1","0","0.0","0.0"
"停止","1","0","0.0","0.0"
"希","1","0","0.0","0.0"
"お正月","1","0","0.0","0.0"
"忘年会","1","0","0.0","0.0"
"栓","1","0","0.0","0.0"
"人気","1","0","0.0","0.0"
"解消","1","0","0.0","0.0"
"アルミニウム","1","0","0.0","0.0"
"クリスマス","1","0","0.0","0.0"
"バレーボール","1","0","0.0","0.0"
"スパイク","1","0","0.0","0.0"
"神奈川","1","0","0.0","0.0"
"十八番","1","0","0.0","0.0"
"スーパーマーケット","1","0","0.0","0.0"
"男の子","1","0","0.0","0.0"
"うどん","1","0","0.0","0.0"
"最大","1","0","0.0","0.0"
"メニュー","1","0","0.0","0.0"
"人","1","0","0.0","0.0"
"佐々木","1","0","0.0","0.0"
"シリアル","1","0","0.0","0.0"
"餃子","1","0","0.0","0.0"
"活用","1","0","0.0","0.0"
"心","1","0","0.0","0.0"
"手足","1","0","0.0","0.0"
"ギブアップ","1","0","0.0","0.0"
"泣き","1","0","0.0","0.0"
"抽象","1","0","0.0","0.0"
"観測","1","0","0.0","0.0"
"角質","1","0","0.0","0.0"
"マンガ","1","0","0.0","0.0"
"恐怖","1","0","0.0","0.0"
"東海大","1","0","0.0","0.0"
"原料","1","0","0.0","0.0"
"兄弟","1","0","0.0","0.0"
"角","1","0","0.0","0.0"
"製造","1","0","0.0","0.0"
"心肺","1","0","0.0","0.0"
"状態","1","0","0.0","0.0"
"地震","1","0","0.0","0.0"
"名品","1","0","0.0","0.0"
"パック","1","0","0.0","0.0"
"スキン","1","0","0.0","0.0"
"紙幣","1","0","0.0","0.0"
"原価","1","0","0.0","0.0"
"熊本","1","0","0.0","0.0"
"黒ずみ","1","0","0.0","0.0"
"震度","1","0","0.0","0.0"
"歯","1","0","0.0","0.0"
"毛穴","1","0","0.0","0.0"
"卵","1","0","0.0","0.0"
"アレンジ","1","0","0.0","0.0"
"逮捕","1","0","0.0","0.0"
"男子","1","0","0.0","0.0"
"ダイエット","1","0","0.0","0.0"
"冷凍","1","0","0.0","0.0"
